Price,Neighborhood,Floor,Square Area,Bedrooms,Bathrooms,Security,Airconditioning,Parking,Balcony,Pets Allowed,Furnishing,Rating,ReviewsCount,school,hospital,shopping_mall,supermarket,church,park,gym,restaurant,bank,pharmacy,police,subway_station,train_station,university,transit_station,bus_station,Swimming pool,Multi-Purpose Hall,Function Rooms,Gym,Study Hall,Concierge,Jogging Trail,Play Room,Storage Space,occupancy
38000,8,10.0,63.0,2,2,1.0,1.0,0,1,0,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0
170000,15,15.0,480.0,6,8,0.0,0.0,0,0,0,2,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
47000,8,27.0,71.0,2,2,1.0,1.0,1,1,0,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0
35000,4,15.0,61.0,1,1,1.0,1.0,0,1,0,0,4.4,8.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0
18000,4,21.0,29.0,0,1,1.0,0.0,0,0,0,1,4.3,94.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1
75000,8,15.0,169.14,2,2,1.0,1.0,1,1,1,1,4.4,32.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0
36000,8,15.0,57.0,2,3,1.0,1.0,1,0,0,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0
16000,7,9.0,21.0,0,1,1.0,0.0,0,0,0,1,4.3,396.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1
13500,5,2.0,21.0,1,1,0.0,0.0,1,0,0,1,4.3070110701107005,66.5,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15000,4,30.0,36.5,0,1,1.0,0.0,0,0,0,2,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0
8000,5,3.0,16.0,0,1,0.0,0.0,0,0,0,1,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18000,4,9.0,36.5,0,1,1.0,0.0,0,0,0,0,3.6,20.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0
55000,3,27.0,61.0,1,1,1.0,0.0,1,1,0,0,4.3,23.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0
13000,9,12.0,23.0,0,1,1.0,0.0,0,0,0,2,4.0,23.0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0
17000,7,6.0,21.0,0,1,1.0,0.0,0,0,0,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0
31000,14,10.0,67.0,2,1,1.0,0.0,0,1,1,2,4.8,16.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0
25000,9,16.0,36.0,0,1,1.0,0.0,0,1,0,0,4.0,23.0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0
22000,9,33.0,33.0,1,1,1.0,0.0,0,1,0,1,4.4,265.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1
17000,7,15.0,21.0,0,1,1.0,0.0,0,0,0,0,3.9,87.0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0
43000,7,17.0,49.0,1,1,1.0,1.0,0,1,0,0,4.4,37.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0
25000,9,9.0,26.0,0,1,1.0,1.0,0,1,0,0,4.0,23.0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0
24880,9,24.0,28.0,1,1,1.0,0.0,1,1,0,0,4.6,16.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0
45000,9,2.0,66.0,2,1,1.0,1.0,0,0,0,0,4.3070110701107005,66.5,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0
60000,7,7.0,64.0,2,1,1.0,1.0,1,1,0,0,4.4,37.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0
22000,0,18.0,22.0,0,1,1.0,1.0,0,0,0,0,5.0,6.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
40000,8,28.0,78.0,2,2,1.0,1.0,1,1,0,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0
45000,8,15.0,63.0,2,3,1.0,1.0,0,1,0,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0
25000,8,15.0,36.0,1,1,1.0,1.0,0,0,0,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0
28000,8,15.0,36.0,1,1,1.0,1.0,0,0,0,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0
25000,0,4.0,28.0,1,1,1.0,1.0,1,1,1,1,4.7,185.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
42000,8,15.0,78.0,2,2,1.0,1.0,1,1,0,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0
42000,8,15.0,63.0,2,2,1.0,1.0,1,0,0,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0
35000,8,19.0,63.0,2,2,1.0,1.0,1,1,0,1,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0
20000,9,6.0,28.0,0,1,1.0,0.0,0,0,0,0,4.5,152.0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1
65000,3,12.0,62.0,1,1,1.0,0.0,1,0,0,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
16000,7,6.0,20.0,0,1,1.0,1.0,0,0,0,2,3.9,87.0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0
30000,7,15.0,27.0,0,1,1.0,1.0,1,0,1,0,4.4,25.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0
18000,9,32.0,23.0,0,1,1.0,0.0,0,0,0,0,4.0,23.0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0
22000,4,15.0,40.0,1,1,1.0,0.0,0,1,0,0,4.4,165.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,1
18000,9,17.0,23.0,0,1,1.0,1.0,0,0,0,0,4.0,23.0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
23000,7,12.0,20.0,0,1,1.0,0.0,0,0,0,0,3.9,87.0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
55000,15,15.0,170.0,3,3,1.0,1.0,1,1,0,0,4.6,122.0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1
42000,8,15.0,78.0,2,3,1.0,1.0,1,1,0,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0
40000,7,28.0,47.0,1,1,1.0,1.0,1,0,0,0,4.0,3.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0
15000,0,15.0,18.0,0,1,1.0,0.0,0,0,0,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0
18000,4,10.0,36.5,0,1,1.0,0.0,0,0,1,0,5.0,2.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0
9500,5,2.0,15.0,0,1,0.0,0.0,1,0,0,1,4.0,4.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
37000,10,5.0,42.0,1,1,1.0,0.0,1,1,0,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0
17000,4,25.0,36.5,0,1,1.0,0.0,0,0,0,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0
65000,15,15.0,170.0,3,3,1.0,1.0,1,1,1,1,4.6,122.0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1
25000,3,46.0,32.0,0,1,1.0,0.0,0,0,0,0,4.3,23.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0
47000,3,6.0,61.0,1,1,1.0,1.0,0,1,0,0,4.3,23.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0
29000,3,10.0,32.0,0,1,1.0,0.0,0,0,0,0,4.3,23.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0
36000,15,15.0,200.0,4,2,0.0,1.0,1,1,0,2,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
25000,9,33.0,56.0,2,2,1.0,0.0,0,1,1,2,4.5,75.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0
28000,3,12.0,32.0,0,1,1.0,0.0,0,0,1,0,4.4,44.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0
20000,9,15.0,22.0,0,1,1.0,0.0,0,1,0,1,4.0,23.0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0
35000,7,8.0,49.0,1,1,1.0,1.0,0,1,0,2,4.4,25.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,1,0
90000,7,15.0,113.0,3,3,1.0,1.0,1,1,0,0,4.4,37.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0
22000,9,5.0,22.0,0,1,1.0,0.0,0,0,0,0,4.0,23.0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0
15000,9,20.0,20.0,0,1,1.0,1.0,0,0,0,2,4.5,152.0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
30000,4,11.0,46.0,1,1,1.0,0.0,0,0,0,0,4.0,11.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
35000,9,28.0,58.0,2,1,1.0,0.0,1,1,0,2,4.5,75.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0
25000,4,6.0,57.0,1,1,1.0,0.0,0,0,0,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
20000,9,26.0,35.0,1,1,1.0,0.0,0,0,0,2,4.0,23.0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0
35000,14,27.0,55.0,2,1,1.0,0.0,1,1,0,2,4.6,151.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1
20000,3,1.0,25.0,0,1,1.0,0.0,0,1,0,0,4.7,3.0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0
28000,8,15.0,36.0,1,1,1.0,1.0,0,0,0,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0
23000,4,21.0,34.0,0,1,1.0,0.0,0,0,0,1,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0
21000,7,25.0,21.0,0,1,0.0,0.0,0,0,0,0,4.2,19.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0
14000,7,12.0,21.0,0,1,1.0,0.0,0,0,0,1,4.3070110701107005,66.5,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
28000,2,14.0,35.0,1,1,1.0,1.0,0,1,1,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0
26000,14,31.0,66.5,2,1,1.0,0.0,0,1,0,2,4.8,16.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0
21000,9,2.0,23.6,0,1,0.0,1.0,0,0,0,0,4.0,23.0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
25000,0,17.0,55.0,2,1,1.0,1.0,1,1,0,2,4.7,185.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,1
24000,8,15.0,36.0,1,1,1.0,1.0,0,0,0,1,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0
55000,3,15.0,61.0,1,1,1.0,0.0,1,1,0,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0
40000,4,33.0,80.0,2,3,1.0,1.0,1,0,1,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0
28000,9,15.0,33.0,1,1,1.0,0.0,0,0,0,0,4.5,152.0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1
16000,8,37.0,24.0,0,1,1.0,0.0,0,0,0,1,4.2,301.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,1
25000,10,6.0,30.0,2,1,1.0,0.0,1,0,0,0,4.2,85.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1
65000,7,10.0,84.0,2,2,1.0,1.0,1,1,1,2,4.4,37.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0
15000,9,33.0,20.1,1,1,1.0,0.0,0,1,0,0,4.0,3.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
25000,3,27.0,32.0,0,1,1.0,0.0,0,0,0,0,4.4,44.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0
21000,9,15.0,22.0,0,1,1.0,0.0,0,0,0,0,4.0,23.0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0
85000,3,15.0,90.0,2,3,1.0,1.0,1,1,0,0,4.4,44.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
16000,0,29.0,19.0,0,1,1.0,0.0,0,0,0,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0
25000,3,15.0,32.0,0,1,1.0,0.0,0,0,0,0,4.3,23.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0
35000,14,27.0,55.0,2,1,1.0,0.0,1,1,0,2,5.0,1.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0
5000,9,36.0,23.5,1,1,1.0,0.0,0,0,0,0,4.6,16.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0
38500,4,22.0,48.0,1,1,1.0,0.0,1,0,0,0,4.0,3.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
21000,9,21.0,21.0,0,1,1.0,0.0,0,0,0,0,4.5,152.0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1
22000,4,15.0,40.0,1,1,1.0,0.0,0,0,1,2,4.4,165.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1
8000,15,5.0,22.0,0,1,1.0,0.0,0,1,0,2,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
17000,3,15.0,24.0,0,1,0.0,0.0,0,0,0,0,3.7,365.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
21000,9,21.0,21.0,0,1,1.0,0.0,0,0,0,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0
15000,9,15.0,22.0,0,1,0.0,0.0,1,0,0,2,4.0,23.0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
27000,0,38.0,38.0,1,1,1.0,1.0,1,1,1,0,4.3,65.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0
60000,4,18.0,116.0,3,2,0.0,0.0,1,0,0,1,3.8,65.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0
13000,9,15.0,22.4,0,1,1.0,0.0,0,0,0,2,4.4,265.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1
16000,9,15.0,24.0,1,1,1.0,0.0,0,0,0,0,4.3070110701107005,66.5,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0
38000,3,47.0,61.0,1,1,1.0,0.0,0,1,0,2,4.3,23.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0
18000,9,2.0,23.0,0,1,1.0,0.0,0,0,0,0,4.0,23.0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0
20000,9,15.0,34.0,1,1,1.0,0.0,0,0,0,2,4.0,23.0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0
18000,14,12.0,22.0,0,1,0.0,0.0,0,0,0,0,4.2,185.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1
22000,9,6.0,33.0,1,1,1.0,0.0,0,0,0,1,4.5,152.0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1
16000,9,7.0,22.0,0,1,1.0,0.0,0,0,0,0,4.0,23.0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0
15000,0,15.0,21.0,0,1,1.0,0.0,0,0,0,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0
22000,0,15.0,28.0,1,1,1.0,0.0,0,0,0,0,4.7,185.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1
25000,7,27.0,22.0,0,1,1.0,0.0,0,0,0,0,4.2,19.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0
10500,15,15.0,33.0,2,1,1.0,1.0,1,0,0,2,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
40000,15,15.0,50.0,2,1,1.0,0.0,0,0,0,0,4.3,27.0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0
21000,4,26.0,25.0,0,1,1.0,1.0,0,0,1,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,1,0
15000,0,15.0,18.0,0,1,1.0,1.0,0,0,0,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,0
25000,3,19.0,32.0,0,1,1.0,0.0,0,0,0,1,4.4,44.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0
25000,3,37.0,32.0,0,1,1.0,0.0,0,0,0,1,4.3,23.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0
18000,9,4.0,31.0,1,1,1.0,0.0,0,1,0,0,4.0,3.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
65000,9,18.0,65.0,1,2,1.0,0.0,0,0,0,0,4.5,152.0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1
18000,7,37.0,21.58,0,1,1.0,0.0,0,0,0,0,4.3,396.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,1
20000,0,15.0,30.0,0,1,1.0,0.0,0,1,0,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0
15000,10,1.0,18.0,0,1,1.0,0.0,1,0,0,0,4.2,85.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1
35000,9,24.0,40.0,1,1,1.0,0.0,0,0,0,0,4.5,152.0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1
37000,0,40.0,48.5,2,1,1.0,0.0,0,1,1,0,4.7,185.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1
30000,0,30.0,44.0,1,1,1.0,0.0,0,1,0,0,5.0,2.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0
20000,7,16.0,36.0,1,1,1.0,0.0,0,0,0,0,4.4,34.0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0
12000,15,2.0,25.0,0,1,0.0,0.0,0,0,0,0,4.3070110701107005,66.5,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13000,9,7.0,22.0,0,1,1.0,0.0,0,0,0,2,4.0,23.0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0
18000,0,10.0,22.0,0,1,0.0,0.0,0,0,0,2,5.0,6.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
20000,4,21.0,29.0,0,1,1.0,0.0,0,0,0,0,4.3070110701107005,66.5,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
60000,8,8.0,95.0,3,3,0.0,0.0,0,0,0,0,4.6,91.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
25000,0,24.0,28.0,0,1,1.0,0.0,1,1,0,0,4.2,26.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0
23000,0,30.0,30.0,0,1,1.0,0.0,0,1,0,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0
22000,3,36.0,32.0,0,1,1.0,0.0,0,0,0,2,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0
25000,9,11.0,36.0,1,1,1.0,0.0,0,0,0,1,4.0,23.0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0
29000,3,10.0,32.0,0,1,1.0,0.0,1,0,0,0,4.4,44.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0
60000,4,17.0,110.0,2,2,1.0,1.0,1,0,0,0,4.3070110701107005,66.5,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
47000,0,30.0,69.5,3,3,1.0,0.0,0,1,0,0,5.0,2.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0
28000,4,38.0,36.0,0,1,1.0,0.0,1,0,0,0,4.0,11.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0
25000,0,7.0,57.0,2,1,1.0,0.0,0,1,0,2,4.3,65.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0
30000,4,9.0,42.0,1,1,1.0,1.0,0,0,1,0,4.6,1872.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
25000,8,12.0,45.0,1,1,1.0,0.0,0,0,0,0,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0
15000,9,29.0,21.0,0,1,1.0,1.0,0,0,0,1,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0
52000,8,15.0,71.0,2,3,1.0,1.0,1,1,0,1,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0
45000,6,26.0,85.0,2,3,1.0,0.0,0,1,0,0,5.0,2.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0
14000,2,6.0,20.0,0,1,1.0,0.0,0,1,0,2,4.3070110701107005,66.5,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0
